"ID","CustomerID","AddressID","Status","PaymentMethod","Weight","Shipped","TrackingNumber","DateShipped","TimeShipped"
710,448,963,"CLOSED","CASH",14.2,1,"89407776268385547599","2018-07-16","21:57:03.000"
711,323,957,"PENDING","OTHER",47.2,1,"81613608321028880948","2017-12-28","5:56:29.000"
712,586,863,"PENDING","VISA",25.7,0,"57133632529225925918",,
713,259,722,"PENDING",,87.3,0,"78649706852390478000",,
714,8,422,"PENDING","VISA",72.2,1,"81438525572773029106","2018-08-27","0:16:03.000"
715,791,731,"OPEN","CHECK",40.7,0,"98875644712744155331",,
716,743,749,"CANCELLED","CASH",71.9,1,"31022367254771073604","2017-11-04","0:16:44.000"
717,197,634,"PENDING","OTHER",42,0,"98377471846308581884",,
718,880,311,"PENDING","OTHER",90.1,1,"52509393432791587911","2017-09-28","2:46:10.000"
719,819,990,"PENDING","OTHER",27.6,1,"39098854416866074676","2018-01-13","16:16:32.000"
720,849,317,,"OTHER",94.4,0,"10514727643384817368",,
721,775,603,"PENDING","VISA",100,1,"44489819117461441690","2018-02-06","9:47:02.000"
722,871,540,"OPEN","CASH",75,0,"42990277056897315422",,
723,472,258,,"VISA",26.4,0,"29736952323043888115",,
724,622,250,,,73.4,0,"16304036009561823951",,
725,636,583,"CANCELLED","CASH",78.5,1,"99937907788183016233","2018-03-24","13:10:13.000"
726,23,153,,"CHECK",14.4,1,"54772363928551647669","2018-05-11","7:42:24.000"
727,634,859,,"OTHER",62,0,"30473140234683679068",,
728,629,571,"PENDING",,47.6,0,"53179883675341023864",,
729,996,96,"OPEN","OTHER",43.9,0,"85356528323032730388",,
730,574,724,,"CASH",96.3,0,"75815098882702630424",,
731,243,278,"PENDING","OTHER",74.4,0,"43262804238514002409",,
732,670,888,"CLOSED","CASH",99.7,0,"53642588214338835456",,
733,629,47,,"OTHER",67.1,1,"29311893403852004173","2018-03-11","15:32:07.000"
734,29,387,,"CHECK",18.2,1,"48230997955737675386","2018-03-13","3:06:46.000"
735,637,23,,"OTHER",40.9,0,"61981406018018421997",,
736,568,658,"OPEN","CASH",47.4,1,"54504248386026708388","2018-09-08","21:54:26.000"
737,333,699,,"CASH",93.4,1,"91876074045500470226","2018-02-10","21:15:29.000"
738,29,376,"PENDING","OTHER",26.4,0,"97986840802717771284",,
739,128,166,"PENDING","CASH",93.1,0,"28591859785496021570",,
740,97,359,,"OTHER",77.6,1,"84323840711723374211","2018-08-08","21:38:42.000"
741,682,557,"OPEN","OTHER",71.3,0,"14085188543588109354",,
742,874,732,"CANCELLED","VISA",36.4,1,"41600844957654817760","2018-03-11","16:12:24.000"
743,638,752,"OPEN","OTHER",94.7,1,"32060166838855288996","2018-08-21","5:34:19.000"
744,927,672,"PENDING","OTHER",63.6,0,"43028443566422851887",,
745,477,918,"CANCELLED","OTHER",63.1,0,"89636450147860826442",,
746,448,514,"PENDING","OTHER",92.3,0,"42292783635399930986",,
747,101,8,"PENDING","VISA",31.2,0,"23605645181041893175",,
748,442,418,"PENDING","OTHER",58.9,1,"69994369352557435328","2018-09-19","14:18:41.000"
749,783,464,"CLOSED","OTHER",91.7,1,"72828638882141075507","2018-07-08","16:19:49.000"
750,146,955,,"OTHER",9.8,0,"24763423932268083535",,
751,926,151,"PENDING","OTHER",23,0,"50537597961923049319",,
752,351,290,"CLOSED","OTHER",93.1,1,"33862511556377460795","2018-02-07","5:59:44.000"
753,575,418,,"CASH",38.4,1,"40330571426751757325","2018-02-13","17:40:56.000"
754,566,81,"PENDING","OTHER",2.1,0,"16966025828683492882",,
755,976,361,"OPEN",,33.1,0,"15464034937002425121",,
756,628,158,,"CASH",65.9,0,"10132928614052314866",,
757,822,116,"CANCELLED","OTHER",5.9,0,"39978907091071376653",,
758,66,368,"PENDING","OTHER",35.8,0,"45318165962805734344",,
759,231,661,"OPEN","OTHER",61.5,0,"63967454572035649055",,
760,95,223,"CLOSED","OTHER",80.7,1,"77408381369210553657","2018-09-01","20:14:30.000"
761,369,322,"OPEN",,93.2,0,"93254368664262553825",,
762,524,177,"OPEN","CASH",87.3,0,"36392180398138808099",,
763,417,855,"OPEN","VISA",81.5,0,"58671841856661674870",,
764,698,414,"CLOSED","OTHER",64,1,"94286558329604214331","2017-11-11","6:17:04.000"
765,953,157,"OPEN","OTHER",44.1,1,"35212178939808636394","2018-02-18","14:16:59.000"
766,981,609,"PENDING","CASH",54,0,"50915478995800685882",,
767,573,862,,"VISA",52.2,0,"86678925474327413033",,
768,900,465,"PENDING","VISA",88.5,1,"54185628703085464177","2017-11-12","8:17:00.000"
769,809,815,"PENDING","CASH",85.8,0,"21740860764867714152",,
770,731,634,"PENDING","CASH",45.8,0,"64617313647900498056",,
771,489,267,"PENDING","VISA",64.9,0,"85933871671368916965",,
772,564,282,"PENDING",,8.2,0,"48173053214693244940",,
773,844,541,,"CHECK",27,1,"39853566073406577203","2017-11-28","4:59:38.000"
774,36,529,"OPEN","CASH",53.2,1,"46033831456634866864","2018-06-19","10:23:58.000"
775,538,255,"CLOSED","OTHER",8.9,0,"31765946467415969983",,
776,927,574,,"OTHER",98.2,0,"12773051347002675588",,
777,363,110,"OPEN",,63.1,0,"63617572755765915369",,
778,279,898,"PENDING","CASH",64.1,0,"73901094316907795387",,
779,267,383,"PENDING","OTHER",43.7,0,"28956122235070851575",,
780,87,870,,,33,0,"95698965984557391810",,
781,990,338,"PENDING","OTHER",48.3,0,"73380260147640015102",,
782,420,82,"CANCELLED","CHECK",13.7,1,"22420611343182687877","2018-07-14","21:47:05.000"
783,385,551,"PENDING","CHECK",14.2,0,"83679129137265746533",,
784,451,284,"PENDING","CASH",34.5,1,"55598256082293885623","2017-12-15","0:12:29.000"
785,924,351,,,1.5,0,"47038943365953697351",,
786,912,404,,"CHECK",45.6,0,"44825799944419708500",,
787,973,237,"OPEN","OTHER",52.5,0,"38889116209774049280",,
788,326,594,,"CASH",13.5,1,"32621112185093825195","2017-10-23","9:53:45.000"
789,569,107,"CANCELLED","VISA",80.2,0,"60152249548389870848",,
790,783,720,"OPEN","OTHER",83.1,1,"25111428237797228707","2018-03-14","4:20:07.000"
791,838,971,"PENDING","CASH",39.5,1,"63000091422378850158","2018-08-28","4:52:33.000"
792,952,816,"PENDING","OTHER",72.2,1,"92097599614093014663","2018-03-24","15:52:19.000"
793,151,971,"CANCELLED","VISA",70.7,1,"58205417578060860304","2017-11-26","9:29:27.000"
794,139,213,"PENDING","OTHER",57.5,0,"83153488937544454906",,
795,849,495,"PENDING","OTHER",94.2,1,"79028674099938043423","2018-06-03","9:46:29.000"
796,83,691,"CANCELLED","CASH",22.2,1,"55344297873026881695","2018-06-19","5:51:18.000"
797,801,333,"PENDING",,6.6,1,"91879423904737402468","2018-08-11","4:48:04.000"
798,724,253,"PENDING","OTHER",17.9,1,"56275823407287573242","2017-09-30","16:31:25.000"
799,686,601,"PENDING","VISA",14.7,0,"60548961178291669113",,
800,954,600,"PENDING","CHECK",66.2,0,"37421736076155612659",,
801,986,525,"PENDING",,79.8,1,"21632626838827498284","2018-04-03","5:19:54.000"
802,360,819,"PENDING","CHECK",37.6,0,"13766394991479169972",,
803,527,386,,"OTHER",18.7,0,"65109163299071267815",,
804,296,791,"OPEN","CHECK",64.9,1,"76691221955468414994","2018-07-14","1:37:16.000"
805,449,897,"PENDING","OTHER",64.5,0,"13883526972322691250",,
806,160,982,,"VISA",60.9,0,"86537563179612565793",,
807,178,622,"PENDING","CHECK",95.4,0,"96240940887445001553",,
808,947,202,"OPEN","CASH",17.6,0,"40867082455884661291",,
809,207,248,,"CASH",26.2,0,"80310594511053686133",,
810,169,409,"CANCELLED",,39.8,1,"69163477676414560958","2018-01-19","5:11:18.000"
811,537,655,"OPEN","CASH",77.2,0,"44886796306950903157",,
812,445,679,"PENDING","CASH",67.6,0,"41133748403320292240",,
813,415,885,"CLOSED","CASH",81.4,0,"79143531934042190381",,
814,539,49,"CLOSED","CHECK",94.4,0,"35747175033964474650",,
815,666,937,"PENDING","CHECK",55.1,0,"89713515864814446005",,
816,56,78,"PENDING","VISA",10.4,0,"20307134152149824991",,
817,983,944,"OPEN","VISA",52.2,0,"26480397877283866202",,
818,757,22,,,37.5,1,"90782748482956161102","2017-12-11","8:31:09.000"
819,703,392,,"CHECK",70.8,0,"41943320382154939030",,
820,996,634,"CANCELLED","CASH",43.3,1,"94987983903878881181","2018-01-01","20:52:06.000"
821,689,263,"PENDING","CHECK",70,0,"24193693467910620538",,
822,864,287,,"CASH",50.5,0,"76444896098370163147",,
823,474,106,"CLOSED","VISA",17.8,1,"26836602885602318488","2018-03-13","19:02:41.000"
824,110,149,"CANCELLED",,96.8,0,"73491706172717634749",,
825,272,411,,"OTHER",89.6,0,"35543773007829011413",,
826,121,735,"CLOSED","CHECK",54.1,0,"13971449916361893816",,
827,323,197,"PENDING","CASH",11.8,1,"43642222258238192334","2018-01-26","9:24:03.000"
828,829,112,"PENDING","CHECK",70.5,1,"70949865807054125262","2018-07-05","9:41:38.000"
829,453,944,"CANCELLED","VISA",38.1,1,"52902378554759748844","2017-12-14","17:06:36.000"
830,674,906,"PENDING","CASH",5.1,0,"45334835412329485931",,
831,213,550,"OPEN","CHECK",51.9,0,"46128708571529145709",,
832,549,170,,"VISA",34.9,1,"94011355974973010541","2017-12-12","17:32:00.000"
833,48,621,"PENDING",,94.6,0,"47496261021004421891",,
834,419,397,"OPEN","VISA",8.3,0,"53580585952240840705",,
835,147,915,"OPEN","VISA",31.8,1,"86282859968377991809","2018-05-11","17:05:02.000"
836,112,942,"OPEN","VISA",48.1,0,"52979878472814785141",,
837,513,35,"CANCELLED","OTHER",0.9,0,"21425534382779718815",,
838,381,67,"OPEN","OTHER",57.8,1,"97851133286258940094","2017-12-26","7:06:56.000"
839,795,741,,"VISA",90,1,"51624603913874121000","2017-12-19","14:16:52.000"
840,284,110,"PENDING",,74.1,1,"84314176377111018115","2018-09-19","14:08:03.000"
841,100,935,"OPEN","OTHER",45.6,0,"60408535571666885580",,
842,235,611,"PENDING","OTHER",4.7,1,"81410153347349653133","2018-09-25","22:29:12.000"
843,54,888,"CANCELLED","CHECK",55.3,1,"19476069455423801191","2018-05-18","9:24:10.000"
844,787,141,,"CASH",70.3,0,"28624842159795902724",,
845,391,426,"CANCELLED","CASH",31.1,0,"44496137568878532827",,
846,100,595,,"CASH",48.9,1,"37110765008490832024","2017-10-24","8:45:13.000"
847,568,781,"PENDING","CHECK",73.8,1,"13300327561257195693","2018-06-24","15:54:13.000"
848,829,745,"OPEN","VISA",66.7,1,"30487716311161470250","2018-01-18","2:04:34.000"
849,373,184,"OPEN","OTHER",99.3,1,"50529371734740213367","2017-09-29","19:43:20.000"
850,372,248,,"OTHER",20.5,0,"80713371925204706365",,
851,457,790,"OPEN","CASH",71.3,1,"10479853661104565560","2017-11-23","4:49:51.000"
852,150,315,,"CASH",10.4,1,"92933199297718211504","2018-03-28","11:39:28.000"
853,549,828,,"OTHER",82.6,0,"54171611927058099341",,
854,217,621,"PENDING","OTHER",25.7,0,"12451487788807194538",,
855,404,675,"PENDING","OTHER",46.8,0,"95816941739823467559",,
856,580,755,"PENDING",,23.7,1,"72890595456254438317","2017-09-26","4:05:44.000"
857,279,390,,,37.5,1,"76739663468628539570","2018-07-13","12:06:51.000"
858,848,469,"OPEN","OTHER",63.3,0,"66883088603640980244",,
859,641,777,"OPEN",,64.8,0,"21040986939365937214",,
860,366,568,"OPEN","OTHER",77,1,"64256048805771757946","2018-05-03","17:25:05.000"
861,112,703,,,44.2,1,"94024453279818216170","2018-08-29","22:23:11.000"
862,45,473,"CLOSED","CASH",41.2,1,"86332599471839736316","2018-02-12","9:11:44.000"
863,656,273,"CLOSED","CHECK",10.3,1,"85143390554905168583","2018-08-25","9:38:38.000"
864,999,995,"OPEN","CASH",14.2,1,"24622856466869835967","2018-05-29","4:15:23.000"
865,794,192,"CANCELLED","CASH",24.9,1,"55392323267158776039","2018-06-26","2:08:38.000"
866,626,320,,"OTHER",33.6,0,"47566048583046009165",,
867,618,195,"PENDING",,10.9,1,"75623583687460142985","2018-02-10","3:34:26.000"
868,249,40,,"OTHER",54.1,0,"76183541532820300944",,
869,234,934,,"OTHER",35,0,"34516466133598157041",,
870,996,975,"OPEN",,3.3,0,"12368387731640757062",,
871,317,757,,"VISA",16.1,1,"38569392175456105971","2018-04-19","2:06:54.000"
872,327,737,,"VISA",45.1,1,"50207523004231004933","2018-04-29","22:00:32.000"
873,710,227,"PENDING","VISA",88.6,1,"77848415942473710492","2018-09-14","20:35:12.000"
874,119,836,"PENDING","CASH",28.4,1,"28115409492493069414","2018-08-28","5:38:02.000"
875,239,963,"PENDING","OTHER",17.5,1,"45308608672780539209","2018-06-07","9:48:44.000"
876,949,891,"CLOSED",,51.5,1,"78653082035612577636","2018-05-12","23:56:55.000"
877,410,801,"CANCELLED","VISA",87.3,1,"99953653162435458966","2018-01-28","10:16:41.000"
878,586,442,"PENDING","OTHER",25.1,1,"86598115741837796466","2018-02-19","16:35:28.000"
879,812,778,,,47.4,1,"64835063568448989958","2018-03-03","0:24:03.000"
880,921,520,"OPEN",,38.2,0,"45748946033445044537",,
881,423,670,"CANCELLED",,23.5,0,"11103762238832882594",,
882,999,762,,"VISA",12.8,0,"75050303201946397170",,
883,920,922,"OPEN","OTHER",81.4,1,"76464725718406526168","2017-12-30","2:27:08.000"
884,34,718,"PENDING","CASH",19.4,1,"91242076895406395072","2017-10-22","8:33:35.000"
885,232,221,"PENDING","CASH",28.8,1,"74225941182391407753","2017-12-25","17:26:55.000"
886,585,883,,"VISA",11,0,"90562123319912362891",,
887,423,954,,"OTHER",88.8,1,"86956868779679844482","2017-11-05","19:39:47.000"
888,277,410,"PENDING","VISA",83.9,0,"65660805297331698023",,
889,488,727,,"VISA",17.2,1,"72866246501773714380","2017-11-25","20:49:04.000"
890,696,162,,"VISA",30.4,1,"19194968954787267623","2018-07-10","4:26:41.000"
891,863,611,"PENDING","VISA",4.1,1,"13884598789063765629","2018-06-25","2:20:53.000"
892,796,283,"CANCELLED","OTHER",48.8,0,"41764652432739493666",,
893,173,68,"CANCELLED","VISA",68.1,0,"90855431773808547505",,
894,858,331,"PENDING","CASH",13.8,1,"72002051009253847144","2018-03-15","14:08:46.000"
895,90,976,,,38.1,0,"77934647501352899968",,
896,95,815,"OPEN","OTHER",24.4,0,"81364865831416253178",,
897,489,623,"PENDING",,53.1,1,"19113853712371880630","2017-11-11","14:31:44.000"
898,355,459,"PENDING","OTHER",56.2,1,"50928874057889241004","2018-01-21","18:37:54.000"
899,797,652,"PENDING","CASH",65.9,0,"81595318699690603553",,
900,659,511,"CANCELLED","CHECK",45.6,0,"63337130426544707413",,
901,655,59,"PENDING","CASH",39.8,0,"42003510892555891015",,
902,373,259,"CLOSED","OTHER",30.6,1,"18229220898195581135","2018-03-31","16:59:16.000"
903,239,786,"CLOSED","OTHER",36.7,0,"16266463733720491856",,
904,717,785,"OPEN","OTHER",90.8,0,"29215017102381718066",,
905,175,362,"PENDING","CASH",23.4,1,"23179227521355814088","2018-03-01","2:28:08.000"
906,82,256,"OPEN","VISA",9.8,0,"66807780301418703863",,
907,872,478,"CANCELLED","CASH",48.5,1,"20731445086845591637","2017-12-07","12:56:52.000"
908,338,928,"PENDING","CASH",81.7,1,"68363928028759231480","2017-10-28","15:02:48.000"
909,364,306,"PENDING",,62.6,0,"38442056942169323911",,
910,755,940,,"CHECK",58.9,0,"67973804431425264217",,
911,369,193,,"CHECK",13.8,1,"76304049242109689229","2018-02-20","21:05:07.000"
912,306,690,"PENDING","CASH",42,0,"77026007679187695366",,
913,302,132,"PENDING","VISA",21.2,1,"22925745526925971990","2018-01-23","17:26:01.000"
914,428,396,"OPEN","CHECK",70.3,1,"76711625541992119153","2018-04-05","18:58:32.000"
915,357,625,"PENDING","OTHER",65.6,1,"30458843372876434357","2018-05-02","8:56:32.000"
916,272,78,"PENDING",,85,0,"90683445137929363484",,
917,212,979,"PENDING",,29.2,1,"48112777157101704032","2018-09-02","9:51:44.000"
918,617,392,"PENDING","OTHER",30.8,1,"39269699174443219334","2017-10-30","16:21:20.000"
919,947,294,,"CASH",6,0,"96625209226718279521",,
920,655,983,,"VISA",61.6,1,"48298851137632673793","2018-04-05","10:25:52.000"
921,776,222,"PENDING","VISA",54.9,1,"43588289466166124629","2018-07-17","11:37:28.000"
922,312,474,"OPEN","OTHER",68.9,0,"85481730044138066830",,
923,147,968,"OPEN","OTHER",34.2,1,"56802203429537073324","2018-04-18","23:03:47.000"
924,267,266,"OPEN","VISA",15.2,1,"70168005198344695743","2018-09-08","19:04:09.000"
925,908,385,"OPEN","OTHER",52.8,0,"52417985843211799131",,
926,931,901,"PENDING","VISA",22.4,1,"98698890974970181327","2017-10-11","4:51:11.000"
927,730,458,"CANCELLED",,87.3,1,"66592819272564444098","2017-11-29","7:20:56.000"
928,903,913,"OPEN","OTHER",41.9,1,"91253576665803532164","2018-01-10","5:12:20.000"
929,528,524,"OPEN","CASH",44.3,1,"95491889544754237449","2018-04-28","13:15:08.000"
930,292,654,"PENDING","OTHER",9.7,1,"73270983214032616152","2018-01-20","16:28:12.000"
931,275,73,"PENDING","OTHER",90.8,1,"94285518183257639581","2018-06-11","0:26:02.000"
932,373,64,"OPEN","OTHER",24.6,0,"61156871755022311258",,
933,78,721,"OPEN","CASH",1.5,1,"87634742754719806389","2018-02-16","2:56:10.000"
934,963,916,"OPEN","CHECK",19.7,0,"87638214807809337672",,
935,657,473,,"OTHER",86.5,1,"28493455568174904545","2018-03-22","0:48:22.000"
936,671,523,"OPEN","CASH",23.3,1,"24757123958283088870","2017-12-09","9:02:42.000"
937,193,246,,"OTHER",76.8,1,"63424369866835716898","2018-04-20","6:38:08.000"
938,153,884,"CLOSED","OTHER",39,0,"17551020199701794320",,
939,844,331,"PENDING","OTHER",75.9,1,"63822071472310259549","2017-12-23","3:20:19.000"
940,290,412,,"OTHER",65.5,0,"53943287438916088175",,
941,298,163,,"CASH",76,0,"83449153165623303822",,
942,163,135,"PENDING","CASH",41.6,1,"71479965868988250153","2017-12-01","14:13:26.000"
943,16,961,,"OTHER",21.4,0,"73516306745185368167",,
944,958,334,"PENDING","CHECK",40.6,0,"45465372447761427563",,
945,458,735,"PENDING","OTHER",27.2,1,"41347924448159933118","2017-11-12","23:48:23.000"
946,743,416,,,68.9,1,"72474194778792935849","2018-06-29","19:30:40.000"
947,668,312,"PENDING",,16,1,"88530502171161515207","2018-09-11","12:20:26.000"
948,799,649,,"VISA",38,0,"65219285054321258650",,
949,496,858,"PENDING","OTHER",67.8,0,"65742933398584613042",,
950,790,136,,"CASH",48.6,0,"69465612815839117957",,
951,647,378,"CANCELLED","CASH",7,0,"50263252771799174221",,
952,422,650,"PENDING","CASH",70.8,1,"40940180653237612347","2017-12-20","10:03:24.000"
953,231,275,,"OTHER",32.2,0,"46337878314966251900",,
954,659,576,"PENDING","VISA",50.1,0,"37404776112100350789",,
955,302,793,"OPEN","VISA",9.2,1,"78521797673446419663","2018-08-29","13:26:17.000"
956,123,858,,"VISA",58.7,1,"16142664876829243208","2018-04-11","14:53:05.000"
957,54,703,"OPEN","VISA",87.5,0,"74713193032860138063",,
958,117,786,"PENDING","CASH",81.4,1,"45823052438943766717","2018-08-09","21:46:22.000"
959,815,272,,"OTHER",28.7,0,"58844708459940295893",,
960,297,286,"OPEN","OTHER",80.6,0,"88470318222776821003",,
961,893,556,"OPEN","VISA",36.7,0,"45135206015976448019",,
962,534,513,"CLOSED","CASH",5.2,1,"42799774248180080583","2018-04-30","20:26:50.000"
963,965,267,"PENDING","OTHER",20.3,1,"82604668584410134105","2018-02-17","2:35:45.000"
964,314,936,,"CHECK",30.1,0,"10183781082599626053",,
965,501,558,,"CASH",14.2,1,"62292462605247031731","2018-04-16","18:52:01.000"
966,658,837,,"OTHER",76.4,0,"57645199951147296464",,
967,158,869,"CLOSED","CASH",32.3,1,"60434424224560014782","2018-03-28","17:34:39.000"
968,566,559,"CLOSED","OTHER",92.4,1,"82527152689856832461","2018-06-26","8:50:45.000"
969,30,93,"CANCELLED","OTHER",27.2,1,"87296647716544813438","2018-06-14","5:12:52.000"
970,744,924,"OPEN",,86.8,1,"86650270065636748152","2017-10-13","22:10:35.000"
971,612,597,"PENDING","VISA",40.3,1,"50187613296390433954","2018-08-18","7:08:29.000"
972,925,924,,"CHECK",43.5,0,"88106896893175934720",,
973,251,133,"CLOSED","OTHER",95.2,1,"95957793305451460869","2017-12-25","19:28:45.000"
974,724,162,"CLOSED","OTHER",56.6,0,"21077320173759840408",,
975,863,932,"CLOSED","CHECK",25.1,0,"51519464777602109201",,
976,308,922,"PENDING","VISA",63.2,1,"85968317372553457830","2018-04-14","1:10:14.000"
977,496,943,"PENDING","CASH",61.3,1,"83274996816336883378","2018-04-09","1:24:30.000"
978,877,568,"PENDING","CASH",5.4,1,"75398136373984807495","2018-07-02","4:07:45.000"
979,84,936,"PENDING","CHECK",50.6,1,"19504132793311301206","2018-06-22","15:18:21.000"
980,80,578,"OPEN","CHECK",58.8,0,"63817080015729686727",,
981,955,736,"CANCELLED","OTHER",7.4,1,"50579801553152709176","2018-03-08","20:57:34.000"
982,132,986,"CANCELLED","VISA",47.9,1,"32746145264947834253","2018-02-13","0:42:06.000"
983,194,714,"PENDING","VISA",2.4,1,"42489681943522932194","2018-03-29","5:00:51.000"
984,454,752,"PENDING","VISA",33.9,0,"54039193157086355765",,
985,389,261,"OPEN","CASH",96.2,0,"73575386412994082480",,
986,570,945,"OPEN","OTHER",5.2,0,"13286327738959454338",,
987,514,912,"OPEN","CASH",26.6,1,"54799266527605112789","2017-11-19","23:52:18.000"
988,368,57,"OPEN",,24.6,0,"96506891353589126789",,
989,783,121,,"OTHER",82.7,0,"53418550186910015666",,
990,274,705,,,24.6,1,"63887092305839810625","2018-07-20","19:01:08.000"
991,865,838,,"VISA",56,1,"19611090979486462651","2018-01-08","9:50:53.000"
992,323,164,,"CHECK",35.1,0,"39096458805274581928",,
993,568,84,"PENDING","VISA",22.1,0,"51898806941285316412",,
994,490,342,"PENDING","OTHER",95.5,1,"21741684224688579851","2018-04-18","5:45:37.000"
995,966,104,"PENDING",,80,0,"87592068363435351757",,
996,577,905,"OPEN","CHECK",53.8,1,"45723464906007258916","2018-06-19","6:28:27.000"
997,886,162,"PENDING","CHECK",87.2,0,"87118463059283050798",,
998,816,369,"OPEN","OTHER",6.7,1,"57137300974052326828","2018-05-23","0:44:37.000"
999,89,973,"PENDING","OTHER",50.5,0,"61397462213232255786",,
1000,492,740,"CLOSED","OTHER",30.8,1,"47942473187635750377","2018-04-09","1:15:30.000"
1001,146,156,"CLOSED","OTHER",52.1,0,"22366337554695188309",,
1002,29,872,,"CASH",34.4,0,"21455880789560999604",,
1003,883,951,"PENDING","CASH",67.2,1,"38614843208576483790","2018-09-19","13:51:40.000"
1004,24,685,"CLOSED","VISA",53.7,0,"45348518718949537491",,
1005,216,712,,"OTHER",93.9,0,"44838390184848107078",,
1006,729,415,"PENDING","VISA",98.6,0,"59133399676703887392",,
1007,722,307,"OPEN","CASH",44.4,0,"35655027881940790875",,
1008,539,752,,"CASH",45.7,1,"28303680966809727487","2018-07-27","23:39:48.000"
1009,847,517,"OPEN","OTHER",57.4,1,"38928790769809812204","2018-07-10","20:26:53.000"
1010,49,961,,"VISA",37.8,1,"65253310333133278984","2018-08-26","6:59:01.000"
1011,874,229,"OPEN","CHECK",1.3,0,"80511282663576262446",,
1012,574,699,"OPEN","OTHER",46.7,0,"65368965202574938006",,
1013,4,887,"OPEN","VISA",51,0,"28644571188419777952",,
1014,527,75,"CLOSED","OTHER",30.5,1,"15143071791122065826","2018-04-17","5:16:41.000"
1015,782,793,"PENDING","CASH",65,1,"42598432861148640185","2017-12-20","14:13:22.000"
1016,61,667,"PENDING","CASH",2.4,0,"73779984177748592611",,
1017,588,898,"PENDING","VISA",55.2,0,"67027029143015638388",,
1018,754,266,"CLOSED","VISA",90.1,1,"17362944689895724165","2018-02-24","15:20:10.000"
1019,215,625,,"OTHER",81.1,0,"23200224554926903254",,
1020,299,550,,"OTHER",69,1,"73595752876392197554","2018-06-01","11:58:12.000"
1021,544,316,,"CASH",42.5,1,"77134980224792688697","2018-01-16","4:03:37.000"
1022,594,230,"PENDING","OTHER",89.3,1,"43216052773116320894","2018-08-02","15:35:00.000"
1023,463,127,"PENDING","CASH",1.4,1,"68901063925970009089","2018-01-15","8:24:16.000"
1024,350,705,"CLOSED","CASH",98.8,0,"34766202691974948750",,
1025,879,287,"PENDING","OTHER",44,1,"63348795403541961983","2017-11-12","7:08:40.000"
1026,1000,2,"PENDING","OTHER",42.1,0,"35562754391933112149",,
1027,562,808,"OPEN","CHECK",53.6,0,"13199097792409733469",,
1028,474,960,"OPEN","CASH",49.6,0,"24995869757995566249",,
1029,444,868,"CLOSED","CHECK",17,0,"43506829437072418029",,
1030,627,439,"OPEN","VISA",44.4,1,"92208183777135285712","2018-03-02","1:48:56.000"
1031,823,496,"CLOSED",,83.8,1,"88523109603591898572","2017-11-19","18:42:57.000"
1032,85,450,"OPEN","CHECK",38.6,0,"71436038672711681060",,
1033,68,105,"CLOSED","CASH",82.2,1,"89354598239435855014","2018-08-11","4:10:10.000"
1034,641,679,,"CASH",31.4,1,"97653403012376269059","2017-10-15","8:36:06.000"
1035,403,789,"CANCELLED","OTHER",69.3,1,"18320336844336736754","2018-07-10","16:51:18.000"
1036,432,156,"CLOSED","CASH",70.6,0,"58995983494270301409",,
1037,926,155,"OPEN","OTHER",24.1,1,"50592328463223212061","2018-01-29","20:59:02.000"
1038,606,987,"PENDING","OTHER",38.5,1,"42860482175553102432","2018-06-21","11:57:42.000"
1039,604,504,,"VISA",87.6,0,"23768212832045488482",,
1040,691,232,"CANCELLED","CHECK",64.2,1,"44783927638770287335","2018-07-10","15:13:52.000"
1041,36,244,"OPEN","CHECK",96.8,0,"39085098315345593735",,
1042,386,540,,"CASH",80.9,1,"78650888517159491532","2018-03-18","19:09:26.000"
1043,940,967,"PENDING","VISA",48.1,1,"20946908232926903796","2018-06-24","9:04:57.000"
1044,128,249,,"VISA",24.4,0,"69369173216795638267",,
1045,85,603,"OPEN","VISA",23.2,1,"95193455232487006364","2018-04-03","18:09:08.000"
1046,417,766,,"OTHER",56.7,1,"58012485437786676463","2018-01-26","1:49:47.000"
1047,852,910,"PENDING","OTHER",83.4,0,"24429116715740314302",,
1048,665,434,"OPEN","OTHER",32.7,0,"78685521969569364360",,
1049,388,873,"PENDING","CASH",78.8,1,"56897609296032315102","2018-01-01","22:49:22.000"
1050,633,667,"PENDING","OTHER",49.2,1,"86989268917147428968","2017-12-29","9:21:38.000"
1051,809,991,"OPEN","VISA",41.3,0,"10879012417247567576",,
1052,441,913,,"CHECK",89.1,1,"65673019031749146167","2018-08-12","11:57:30.000"
1053,344,416,"PENDING","CASH",30,0,"65086085357072024113",,
1054,873,824,,"OTHER",7.2,0,"91795041013629139367",,
1055,231,245,"CLOSED","CASH",19.1,1,"63656922965578475295","2018-09-18","11:00:16.000"
1056,568,33,"OPEN","CASH",30.5,0,"84429928844961811736",,
1057,536,208,,"CASH",54.1,1,"20676985482107068496","2018-05-26","19:38:43.000"
1058,828,126,"OPEN","OTHER",7.6,1,"84273029097953244232","2017-12-28","7:03:00.000"
1059,425,519,"CLOSED","CASH",84.8,1,"54658315497838334199","2018-04-05","4:40:38.000"
1060,671,101,,"OTHER",85.9,0,"87640869543029416651",,
1061,466,308,"PENDING","VISA",90,1,"38105512678320451986","2017-12-21","1:20:02.000"
1062,474,284,"CANCELLED","CASH",29,1,"88925637642493975993","2018-05-30","22:40:07.000"
1063,907,805,"PENDING","CHECK",29.1,0,"64953238687912476150",,
