ID,CustomerID,AddressID,Status,PaymentMethod,Weight,Shipped,TrackingNumber,DateShipped,TimeShipped
685,640,379,CANCELLED,CREDITCARD,,0,,,
686,376,417,OPEN,CREDITCARD,,0,,,
687,121,151,CANCELLED,CASH,,0,,,
688,960,394,OPEN,GIFTCARD,,0,,,
689,399,761,OPEN,CHECK,,0,,,
690,523,669,PENDING,CREDITCARD,,0,,,
691,537,445,COMPLETE,CASH,82.99,1,61669B6A9C4C80ACD4CBDC7EB19169EAEC160B3EF06DACB1F8AE8A2,2017-09-05,17:55:43.212Z
692,26,752,COMPLETE,CHECK,74.51,1,79939C0B5FB4F0C25899E3F9D3F1AEC6F9FFDFA7F444E2305675500E9,2018-10-10,14:37:38.181Z
693,264,362,SHIPPING,CHECK,51.57,0,,,
694,390,304,SHIPPING,CASH,59.36,0,,,
695,973,216,CANCELLED,GIFTCARD,,0,,,
696,920,748,OPEN,CASH,,0,,,
697,930,441,RETURNED,CHECK,60.37,1,86627D3697AB5BFFDD8AF397E98BA01CEF92F38DCF8C1B699C4429DA5D70152C6C8,2017-12-20,09:50:04.087Z
698,920,844,COMPLETE,CREDITCARD,75.01,1,13271A428CAFE117F282E5C1DC84CB361D75D34786823E9B830,2018-06-18,22:56:46.404Z
699,53,694,COMPLETE,CREDITCARD,66.82,1,17912EE32B9FAD54824C5D41C015BB71F4C502A16,2018-10-24,10:27:28.486Z
700,876,339,CANCELLED,CASH,,0,,,
701,30,104,RETURNED,CREDITCARD,41.07,1,23872DCD9DD240B7EEE9304A90DF40F5F92578C93F7CE49,2017-02-05,22:56:12.913Z
702,19,854,CANCELLED,GIFTCARD,,0,,,
703,727,135,RETURNED,CHECK,97.58,1,17636E9A780B799B05DC062370A276807EFC94ABCF975D0E854969DCF224C5A2B,2018-03-21,09:00:16.901Z
704,304,645,COMPLETE,CHECK,65.32,1,18718F851D6D1780FEB53DD7B6D86E73D3509CF50E7D1,2017-12-10,07:56:47.442Z
705,855,649,PENDING,CASH,,0,,,
706,133,893,SHIPPING,CASH,58.98,0,,,
707,812,354,OPEN,CHECK,,0,,,
708,468,888,PENDING,GIFTCARD,,0,,,
709,797,476,OPEN,GIFTCARD,,0,,,
710,30,944,COMPLETE,CASH,41.23,1,68137CFE37107D78006D09036B03CA963327AFE4DDC75FDD23372A2F731E61C,2018-05-30,13:44:20.971Z
711,895,592,CANCELLED,CREDITCARD,,0,,,
712,794,561,PENDING,CASH,,0,,,
713,830,714,COMPLETE,CREDITCARD,82.51,1,98495DFA13E550F09EBBC8889321AB3A4FEEF5A410CEB283C574705B55D63,2017-02-27,05:36:36.549Z
714,648,567,COMPLETE,CHECK,61.61,1,69703F5B44C472C061BB9095719284F264E1B408BF8DE06E0DEFBA0CFAD,2018-03-25,19:18:47.963Z
715,93,286,SHIPPING,CASH,13.43,0,,,
716,973,332,RETURNED,CASH,84.47,1,,2018-03-20,13:41:44.161Z
717,59,823,OPEN,CASH,,0,,,
718,226,46,RETURNED,CHECK,97.88,1,,2018-10-26,06:25:33.025Z
719,993,370,PENDING,CREDITCARD,,0,,,
720,231,153,OPEN,CASH,,0,,,
721,406,201,SHIPPING,CASH,47.45,0,,,
722,682,381,COMPLETE,CASH,62.19,1,700855472682AC0143F1D145A7D69CD8BC111BBB41D,2018-05-04,07:09:26.487Z
723,373,361,SHIPPING,CREDITCARD,52.73,0,,,
724,312,667,PENDING,CASH,,0,,,
725,502,417,PENDING,GIFTCARD,,0,,,
726,4,149,RETURNED,CHECK,37.49,1,84891E3089AE545D32A6AA409D295858DE3260D5E215181A6D2,2017-05-22,05:58:15.308Z
727,366,103,SHIPPING,CHECK,1.02,0,,,
728,265,439,COMPLETE,CASH,46.57,1,593603C7C3D5763E760B667D903D27BA0D0B2AB7E198C5BE55BB5FDC2EC,2018-08-16,23:14:53.322Z
729,743,63,OPEN,GIFTCARD,,0,,,
730,41,585,CANCELLED,CREDITCARD,,0,,,
731,677,504,CANCELLED,CHECK,,0,,,
732,278,883,PENDING,CASH,,0,,,
733,137,883,COMPLETE,GIFTCARD,63.36,1,,2018-08-25,09:12:30.578Z
734,105,630,SHIPPING,CREDITCARD,6.65,0,,,
735,763,879,OPEN,CHECK,,0,,,
736,771,800,PENDING,CASH,,0,,,
737,116,904,COMPLETE,CREDITCARD,85.68,1,2713578080305AFC02C7FA736377564203F07A998405DF9DC,2018-08-27,18:52:29.730Z
738,7,743,RETURNED,CASH,17.96,1,470510D4763B0A1B1D69DCE7C6BD33EE2FD374E0AED0D77,2018-08-12,21:29:07.381Z
739,974,38,SHIPPING,CREDITCARD,9.83,0,,,
740,489,340,CANCELLED,GIFTCARD,,0,,,
741,687,496,OPEN,CHECK,,0,,,
742,944,943,OPEN,CREDITCARD,,0,,,
743,288,997,RETURNED,CHECK,9.05,1,93099F57470667244C949D7E29AE717F60C95FEB159ADA998C93393,2017-04-18,04:03:27.826Z
744,532,711,COMPLETE,CHECK,62.6,1,425302A87FBD0A91D0FDE91A1D123AB5D0326694B4F,2018-08-09,23:57:32.476Z
745,274,398,COMPLETE,CREDITCARD,51.53,1,5889206407B047D882D8252FB03B611AF90E5A4BFCC742C0CCC37887B888E7F,2018-01-05,07:01:59.714Z
746,233,57,SHIPPING,CASH,41.65,0,,,
747,473,37,OPEN,CASH,,0,,,
748,97,957,SHIPPING,GIFTCARD,29.2,0,,,
749,869,332,OPEN,CHECK,,0,,,
750,804,776,OPEN,GIFTCARD,,0,,,
751,424,474,COMPLETE,GIFTCARD,56.06,1,952245305CAD74CE44621D47D23E42BA03DBF,2018-06-25,00:40:48.849Z
752,490,444,SHIPPING,CREDITCARD,8.98,0,,,
753,870,826,RETURNED,CASH,94.07,1,53610066621DDD953B5758FD6AC5083522575248BC1AEE4C98AD4,2018-05-13,02:19:43.874Z
754,945,101,RETURNED,CREDITCARD,58.86,1,805990390A8533036ACB340236E83E4A86A59289411D69B,2018-03-24,06:22:19.587Z
755,977,302,SHIPPING,CHECK,32.78,0,,,
756,616,460,PENDING,GIFTCARD,,0,,,
757,744,755,PENDING,CHECK,,0,,,
758,767,911,OPEN,GIFTCARD,,0,,,
759,770,671,OPEN,CREDITCARD,,0,,,
760,60,511,OPEN,CHECK,,0,,,
761,281,1000,PENDING,CASH,,0,,,
762,791,740,COMPLETE,CREDITCARD,38.43,1,4038836EDEBE8D0CE4D21D4024ABC1352FBCC657B,2018-05-10,14:13:17.568Z
763,588,178,COMPLETE,CREDITCARD,5.2,1,626146169A9F0A94D92176E32AF8F6A34A6E248486E8E5A553C1388,2018-06-13,10:00:43.485Z
764,102,342,PENDING,GIFTCARD,,0,,,
765,400,71,PENDING,CHECK,,0,,,
766,833,878,RETURNED,CHECK,32.08,1,5481041293CC2B849925BC6A1D1827C06FF2418,2017-07-21,06:21:11.077Z
767,252,461,PENDING,CHECK,,0,,,
768,274,187,SHIPPING,CASH,80.35,0,,,
769,671,417,COMPLETE,CASH,80.17,1,46689A6CE64A3F179D18A625B822B4A60BC446D97B2CB0272CDA332D11402,2017-09-19,17:57:35.009Z
770,705,215,OPEN,CHECK,,0,,,
771,521,672,PENDING,CASH,,0,,,
772,548,340,OPEN,CASH,,0,,,
773,219,501,OPEN,CHECK,,0,,,
774,398,856,COMPLETE,GIFTCARD,18.29,1,19899F3E5CFC7035891B81264648DB4EE029847B5FD03DE36F1D2B6A8F27E3C,2017-12-29,12:22:49.577Z
775,913,528,COMPLETE,GIFTCARD,51.38,1,748357193E47FC39CF75872F451B7090E329CB5,2018-03-05,02:21:46.422Z
776,582,954,PENDING,CASH,,0,,,
777,907,151,SHIPPING,CHECK,81.21,0,,,
778,593,944,OPEN,CHECK,,0,,,
779,52,406,OPEN,CASH,,0,,,
780,790,920,SHIPPING,CHECK,49.97,0,,,
781,346,47,PENDING,GIFTCARD,,0,,,
782,439,518,PENDING,CASH,,0,,,
783,198,503,SHIPPING,GIFTCARD,74.9,0,,,
784,939,935,RETURNED,CASH,27.25,1,37284E298A45712DE6FDC50B26AE0D5165F7B2450382ED044E2E949BD074E087F6B,2018-08-23,05:15:28.025Z
785,867,358,COMPLETE,CHECK,63.43,1,51073B2E6C179D1E1C7C2D7728FEFFBD136ECC81570BEEB44DC6183FDB0506A67,2018-09-09,21:22:58.826Z
786,200,25,PENDING,CHECK,,0,,,
787,200,355,PENDING,CREDITCARD,,0,,,
788,420,592,PENDING,GIFTCARD,,0,,,
789,52,831,CANCELLED,CASH,,0,,,
790,84,226,OPEN,CASH,,0,,,
791,538,16,COMPLETE,CHECK,11.54,1,54054B1934F896BEF596F7E5223E1B74968C628BD,2018-09-13,14:31:50.394Z
792,807,386,SHIPPING,CASH,41.89,0,,,
793,69,58,OPEN,GIFTCARD,,0,,,
794,487,493,SHIPPING,CREDITCARD,6.73,0,,,
795,143,745,COMPLETE,CASH,63.33,1,13139832A6B6062367169CA1F1C278DC5DF7904D6C329,2017-08-05,13:57:30.332Z
796,561,884,SHIPPING,CASH,43.2,0,,,
797,953,984,PENDING,GIFTCARD,,0,,,
798,475,278,RETURNED,GIFTCARD,20.3,1,63529EE20A9BFA10624CE3038A3ACF7FCB201891155926FDA9E29A100CF5FBB66,2018-05-12,09:57:49.090Z
799,415,914,PENDING,CREDITCARD,,0,,,
800,815,659,COMPLETE,CASH,28.44,1,495476143B72E38F2B2E5A33579E4F7F91DB1CDC8E792F93576B78B,2018-05-01,04:22:55.043Z
801,433,347,PENDING,CREDITCARD,,0,,,
802,752,880,PENDING,CHECK,,0,,,
803,825,863,PENDING,GIFTCARD,,0,,,
804,775,496,SHIPPING,CREDITCARD,67.57,0,,,
805,285,933,SHIPPING,GIFTCARD,75.97,0,,,
806,164,541,OPEN,CASH,,0,,,
807,444,516,OPEN,GIFTCARD,,0,,,
808,760,768,PENDING,GIFTCARD,,0,,,
809,172,163,SHIPPING,CREDITCARD,90.36,0,,,
810,925,393,COMPLETE,CREDITCARD,28.92,1,31316F8C8E687DA3A0244742FFA06CC918F4D3545C07F1FDC,2017-11-03,21:27:02.251Z
811,865,884,CANCELLED,CHECK,,0,,,
812,714,664,CANCELLED,CREDITCARD,,0,,,
813,172,234,COMPLETE,CREDITCARD,13.4,1,12624BD928669F6B8189B7794934B16743ACDECB4024CB7D42462F4,2018-09-17,12:11:48.807Z
814,804,947,SHIPPING,CASH,63.45,0,,,
815,749,14,CANCELLED,CHECK,,0,,,
816,94,282,SHIPPING,CHECK,81.09,0,,,
817,179,788,RETURNED,CASH,42.85,1,688488B5B1FE65899FE9744431B79404CC8B3D13D22,2018-10-26,02:39:17.321Z
818,391,401,RETURNED,CREDITCARD,53,1,78517C483A4A126C3A46F78C1C663C941D786E43815804AB36C9E82,2017-10-06,12:09:54.757Z
819,166,313,OPEN,CHECK,,0,,,
820,776,25,OPEN,CHECK,,0,,,
821,91,7,PENDING,GIFTCARD,,0,,,
822,689,771,OPEN,CHECK,,0,,,
823,747,792,COMPLETE,CASH,34.99,1,8554014D4BD27791187B07A91A92FBA12F2BB9B665DCDA1549B1E88,2017-10-11,13:24:54.717Z
824,729,446,OPEN,CREDITCARD,,0,,,
825,598,886,PENDING,CREDITCARD,,0,,,
826,722,285,OPEN,CHECK,,0,,,
827,609,866,CANCELLED,CASH,,0,,,
828,941,932,OPEN,GIFTCARD,,0,,,
829,739,282,CANCELLED,CHECK,,0,,,
830,881,690,OPEN,CREDITCARD,,0,,,
831,35,352,CANCELLED,CHECK,,0,,,
832,459,530,PENDING,CREDITCARD,,0,,,
833,613,864,SHIPPING,CREDITCARD,73.47,0,,,
834,660,453,PENDING,GIFTCARD,,0,,,
835,917,276,CANCELLED,CREDITCARD,,0,,,
836,790,858,COMPLETE,CHECK,34.03,1,41978AC742ACB669B7FE6F5B3623BB868CD9E93D503ED5D327859BDD3E9F1,2017-06-30,18:48:57.727Z
837,690,793,PENDING,GIFTCARD,,0,,,
838,132,804,PENDING,CHECK,,0,,,
839,473,424,CANCELLED,CASH,,0,,,
840,678,379,SHIPPING,CHECK,82.63,0,,,
841,311,147,SHIPPING,CHECK,33.71,0,,,
842,60,400,OPEN,CASH,,0,,,
843,833,326,PENDING,CREDITCARD,,0,,,
844,737,752,PENDING,GIFTCARD,,0,,,
845,324,904,OPEN,CASH,,0,,,
846,324,813,RETURNED,CHECK,56.81,1,77055293A76D34B0A2BE878CDFF034BEF661B46580952,2018-03-15,07:24:29.462Z
847,232,1,SHIPPING,CASH,29.77,0,,,
848,599,796,SHIPPING,CREDITCARD,82.3,0,,,
849,586,463,OPEN,CHECK,,0,,,
850,941,910,CANCELLED,CHECK,,0,,,
851,740,459,COMPLETE,GIFTCARD,57,1,8968318ECAA9FE5387E806AFA2FEAD1A0BDCB74431785D5,2018-04-14,11:52:58.698Z
852,159,853,RETURNED,CREDITCARD,45.54,1,843855E00D4853216B14E8C71EEEC5567489BCCB5D2FE4185BAC9,2018-07-12,22:16:31.892Z
853,268,470,SHIPPING,CREDITCARD,5.74,0,,,
854,701,429,SHIPPING,CREDITCARD,36.5,0,,,
855,985,4,RETURNED,GIFTCARD,17.39,1,8727110BE9538BFA209019DAF7FBE8161CF2C5C66286BE28161,2018-06-26,00:53:12.792Z
856,486,381,PENDING,CREDITCARD,,0,,,
857,297,462,COMPLETE,CREDITCARD,11.42,1,75797B5757D0F59F8AF05D2D2248FEBEF8E51D4B0C8C6C3BA2BB291A1AA97,2018-10-03,07:47:55.648Z
858,141,918,CANCELLED,GIFTCARD,,0,,,
859,217,567,SHIPPING,CASH,86.77,0,,,
860,500,188,OPEN,CREDITCARD,,0,,,
861,241,551,OPEN,GIFTCARD,,0,,,
862,380,973,SHIPPING,CHECK,60.91,0,,,
863,401,277,COMPLETE,CASH,62.48,1,21381959D633F8CE75F079DDA9483D0AA0492C29655C3E1430110,2018-10-17,23:10:35.823Z
864,10,489,COMPLETE,CREDITCARD,7.78,1,6718706D7ECB865FC47A607FB22787E478468BF7821A897C12EA6B2B6,2017-10-30,07:11:55.168Z
865,151,479,COMPLETE,CASH,53.44,1,60167D3896D4E02C08F1A36688C2014D6242F554C6E,2018-01-04,08:05:06.532Z
866,408,319,COMPLETE,CHECK,12.93,1,76260939522C118BD76B05CF20EECFE5D67C30F081595D566A54ED4F20634E2,2018-08-18,17:37:08.294Z
867,492,518,OPEN,CHECK,,0,,,
868,977,867,SHIPPING,CREDITCARD,2.36,0,,,
869,618,952,OPEN,CASH,,0,,,
870,727,519,SHIPPING,GIFTCARD,50.32,0,,,
871,217,742,SHIPPING,CASH,43.69,0,,,
872,368,885,CANCELLED,CASH,,0,,,
873,819,233,OPEN,CREDITCARD,,0,,,
874,950,659,SHIPPING,GIFTCARD,57.43,0,,,
875,506,16,CANCELLED,CASH,,0,,,
876,793,779,OPEN,CHECK,,0,,,
877,749,437,PENDING,GIFTCARD,,0,,,
878,431,359,SHIPPING,CREDITCARD,48.87,0,,,
879,712,857,COMPLETE,CREDITCARD,18.68,1,867040C435F992706CF786C1D4B4047553E4A5B9281,2018-05-07,12:22:28.521Z
880,209,827,SHIPPING,CREDITCARD,25.95,0,,,
881,575,575,SHIPPING,CREDITCARD,4.5,0,,,
882,26,886,PENDING,CREDITCARD,,0,,,
883,878,191,PENDING,CREDITCARD,,0,,,
884,546,465,OPEN,CREDITCARD,,0,,,
885,863,940,PENDING,CASH,,0,,,
886,266,488,OPEN,CASH,,0,,,
887,558,625,COMPLETE,CHECK,75.81,1,526770B246F1B953BAD0C70DCD5CDE1A681826E52A62BD27152E37B505EF8,2018-05-04,13:36:52.307Z
888,357,519,OPEN,CASH,,0,,,
889,528,66,SHIPPING,CASH,9.45,0,,,
890,89,548,SHIPPING,CHECK,33.12,0,,,
891,708,541,COMPLETE,GIFTCARD,14.42,1,73422B045740B12C13C5035402B4E26F3E05FF8E5243B26BEF488,2017-02-07,08:00:56.099Z
892,376,864,COMPLETE,CHECK,12.69,1,,2018-05-01,16:30:23.340Z
893,980,376,RETURNED,GIFTCARD,11.43,1,228942468E6654EC69D48468C402EDB9FE1796E20DEC6DF537DA6E7B2131D19,2017-05-02,19:01:30.670Z
894,882,798,RETURNED,CREDITCARD,91.55,1,427469827DBF1C122159DB900F9FB371EB8C647C134BB37B5B5BC4B,2018-06-16,19:53:56.421Z
895,117,323,SHIPPING,GIFTCARD,81.32,0,,,
896,397,589,COMPLETE,GIFTCARD,48.83,1,482993F3329F4288F81F1B10BF46BB3A7C709E86072692458F35C515D0F,2018-06-18,23:34:58.055Z
897,957,680,PENDING,CASH,,0,,,
898,849,52,OPEN,CREDITCARD,,0,,,
899,510,603,CANCELLED,CHECK,,0,,,
900,126,94,CANCELLED,CASH,,0,,,
901,541,374,SHIPPING,CHECK,90.47,0,,,
902,173,889,PENDING,CASH,,0,,,
903,954,32,CANCELLED,CREDITCARD,,0,,,
904,158,859,OPEN,GIFTCARD,,0,,,
905,506,552,OPEN,CHECK,,0,,,
906,30,590,PENDING,GIFTCARD,,0,,,
907,88,487,RETURNED,CASH,74.25,1,1019850A9871257FF3D1E2172BC386D51F73E962D0AFA05922983,2018-10-08,07:44:33.077Z
908,242,823,COMPLETE,CHECK,59.85,1,25233AA7257A7E807BC582E667BE81B925E56976B9C1D29A7E50FD7B3246D,2017-06-14,23:11:07.261Z
909,501,475,PENDING,CASH,,0,,,
910,73,485,CANCELLED,CHECK,,0,,,
911,928,679,SHIPPING,CASH,79.09,0,,,
912,766,779,PENDING,GIFTCARD,,0,,,
913,889,912,SHIPPING,CREDITCARD,70.95,0,,,
914,245,169,PENDING,CASH,,0,,,
915,583,746,PENDING,CREDITCARD,,0,,,
916,236,960,PENDING,CREDITCARD,,0,,,
917,722,222,COMPLETE,GIFTCARD,57.63,1,312557B488498844720DCB6415181E119D3E8B513DD,2018-07-17,01:53:27.048Z
918,602,140,PENDING,GIFTCARD,,0,,,
919,618,301,SHIPPING,GIFTCARD,18.54,0,,,
920,250,466,COMPLETE,CHECK,33.81,1,16710031FE17DFEDD74BEDCC38308CF53BB87590E462339855351B3A8,2018-08-10,04:09:54.068Z
921,651,560,COMPLETE,CASH,90.03,1,,2018-02-06,16:14:25.306Z
922,339,474,COMPLETE,GIFTCARD,44.18,1,498700183728F3C71A466D3AA92E670C0BE8D94E580270E,2018-02-16,15:52:04.010Z
923,849,666,PENDING,GIFTCARD,,0,,,
924,154,636,PENDING,CASH,,0,,,
925,481,810,PENDING,CHECK,,0,,,
926,465,19,PENDING,CASH,,0,,,
927,563,206,PENDING,CASH,,0,,,
928,956,533,OPEN,CASH,,0,,,
929,677,441,RETURNED,GIFTCARD,71.52,1,66054D0BFFCC78B0C44C88D72ED4A13DB0DB625B629,2017-06-08,19:00:49.894Z
930,738,7,OPEN,CHECK,,0,,,
931,264,406,OPEN,CASH,,0,,,
932,778,504,COMPLETE,GIFTCARD,48.87,1,99648892C92599B61A6BDBC534B08829BF4805FCD42,2018-06-29,21:48:52.987Z
933,163,429,SHIPPING,GIFTCARD,52.58,0,,,
934,730,220,SHIPPING,CREDITCARD,61.25,0,,,
935,781,371,PENDING,CASH,,0,,,
936,609,31,CANCELLED,GIFTCARD,,0,,,
937,920,438,SHIPPING,CHECK,34.22,0,,,
938,875,276,RETURNED,CASH,51.03,1,362616EE2B04B95905730D6DED7EF4049FCD034FC86EC769D4DB20913C9,2018-07-13,03:20:53.771Z
939,679,747,COMPLETE,GIFTCARD,10.07,1,952678990E7B57B3265BA5CC951A62323A83C5EB0C92303A0AC,2018-09-23,17:29:04.342Z
940,331,170,OPEN,CHECK,,0,,,
941,81,976,CANCELLED,GIFTCARD,,0,,,
942,118,343,SHIPPING,CASH,74.84,0,,,
943,409,381,PENDING,CHECK,,0,,,
944,455,642,SHIPPING,CREDITCARD,86.13,0,,,
945,809,335,PENDING,GIFTCARD,,0,,,
946,947,545,PENDING,CHECK,,0,,,
947,731,968,OPEN,GIFTCARD,,0,,,
948,375,505,CANCELLED,GIFTCARD,,0,,,
949,399,125,SHIPPING,CASH,50.36,0,,,
950,629,391,RETURNED,GIFTCARD,11.71,1,5783049E4F87D958642612EBAAAA24E019E27FA933DB9F6FCB8BBC7A7B9B3626F,2018-02-06,11:37:10.190Z
951,609,653,CANCELLED,CASH,,0,,,
952,618,636,COMPLETE,CHECK,35.28,1,72264B558E973B945535F49AE5F0EB0B82BB5,2018-09-27,17:38:58.834Z
953,989,666,CANCELLED,CASH,,0,,,
954,940,909,OPEN,CASH,,0,,,
955,595,302,PENDING,GIFTCARD,,0,,,
956,43,760,OPEN,CHECK,,0,,,
957,335,711,OPEN,CREDITCARD,,0,,,
958,835,108,PENDING,CASH,,0,,,
959,797,228,SHIPPING,CHECK,56.35,0,,,
960,974,306,SHIPPING,GIFTCARD,26.53,0,,,
961,966,422,PENDING,CHECK,,0,,,
962,525,158,SHIPPING,GIFTCARD,37.81,0,,,
963,510,256,PENDING,GIFTCARD,,0,,,
964,191,922,COMPLETE,CASH,96.11,1,96626C869F7606F2A0A9BB4AD34DCC28F9DA51C853C416DEE755DA783,2017-10-27,06:17:53.504Z
965,727,691,COMPLETE,CREDITCARD,42.85,1,79850FD0FC6ABEC2613360BCF5517D87251E5,2018-10-04,15:38:30.748Z
966,694,588,RETURNED,CASH,95.78,1,334552ED3F03E945B209BA1AEB718FE0DEF7C277C2E,2018-07-24,09:10:36.867Z
967,258,679,OPEN,CASH,,0,,,
968,72,911,COMPLETE,CASH,6.03,1,,2018-10-25,00:32:43.798Z
969,647,370,OPEN,GIFTCARD,,0,,,
970,459,729,CANCELLED,CHECK,,0,,,
971,516,506,PENDING,GIFTCARD,,0,,,
972,339,311,RETURNED,GIFTCARD,64.31,1,352759CA13B9F62389D7E95B039EBF2A1CD75B90477A3C9CE674603DB42F8F300,2018-09-06,21:58:07.161Z
973,803,945,SHIPPING,CASH,21.03,0,,,
974,151,836,COMPLETE,GIFTCARD,77.39,1,68139797B8063176164CBD8703907FA81FCE8A2C5B3FA00400AAF79,2017-11-25,01:28:06.604Z
975,977,657,PENDING,CREDITCARD,,0,,,
976,360,501,PENDING,CASH,,0,,,
977,484,735,COMPLETE,CREDITCARD,87.71,1,12327AABD91745F00FCF6AAE6DC59A8DF267F1386,2018-06-24,13:27:55.972Z
978,883,537,COMPLETE,CASH,66.16,1,62095EFD3FCD1EE143A3B05309DCE4CD73283ACA4EC362783E64E54E480,2018-04-04,01:55:50.987Z
979,906,337,PENDING,CASH,,0,,,
980,744,492,SHIPPING,CREDITCARD,7.39,0,,,
981,565,740,SHIPPING,CREDITCARD,20.28,0,,,
982,646,32,COMPLETE,CASH,19.37,1,32744B39A046FF1FB378642993482C064959E28A36EC7DF4711A6B0B56E,2018-09-19,02:00:32.581Z
983,855,357,PENDING,GIFTCARD,,0,,,
984,891,10,RETURNED,CREDITCARD,32.93,1,5418646EA12106FB280EEBF2510EC19E135E30E8A3E18F4D5,2018-07-11,20:02:13.919Z
985,578,486,SHIPPING,GIFTCARD,73.71,0,,,
986,478,544,SHIPPING,CASH,39.1,0,,,
987,41,571,SHIPPING,CREDITCARD,96.37,0,,,
988,263,403,COMPLETE,GIFTCARD,87.49,1,12489EBFC9A1ABEF0EC73E1151CEC8EAC81A31129,2018-10-22,01:04:01.039Z
989,961,624,OPEN,CASH,,0,,,
990,239,383,SHIPPING,CHECK,51.89,0,,,
991,335,530,COMPLETE,CHECK,15.02,1,49035B8C552BFCC56D73933C21F4445E6A63971,2017-08-18,08:02:38.774Z
992,3,769,PENDING,GIFTCARD,,0,,,
993,823,554,PENDING,CASH,,0,,,
994,529,79,COMPLETE,CASH,45.85,1,248505D54AAA7A6C7BBBF207F16529A9F65CB4C2D4B,2017-10-01,15:57:13.234Z
995,975,275,SHIPPING,CREDITCARD,63.94,0,,,
996,435,299,OPEN,CASH,,0,,,
997,385,599,SHIPPING,CHECK,19.74,0,,,
998,167,894,COMPLETE,CREDITCARD,55.27,1,4126666A937D361A47CD35838E3D6C529C2EA67D14EF84B829823D922461A,2018-02-06,01:21:53.435Z
999,447,470,OPEN,CASH,,0,,,
1000,451,135,COMPLETE,CHECK,73.24,1,5589548567F240A8C9CF863A5B272C75C35AB0246C44997B03462,2018-06-09,14:14:05.151Z
1001,339,69,COMPLETE,CREDITCARD,87.36,1,44814448987812B7D086690425745E7BCDE10,2018-02-03,13:21:48.983Z
1002,237,496,PENDING,GIFTCARD,,0,,,
1003,968,270,PENDING,GIFTCARD,,0,,,
1004,198,435,SHIPPING,CHECK,50.73,0,,,
1005,630,846,OPEN,CASH,,0,,,
1006,659,492,COMPLETE,CHECK,55.46,1,97818480C595047F1924B84B7C7CE6622E58047FF13BED653B1096247CB4F96,2017-10-25,17:23:53.957Z
1007,857,215,PENDING,CREDITCARD,,0,,,
1008,582,717,OPEN,CASH,,0,,,
1009,26,85,COMPLETE,CASH,40.12,1,989427E49EBBF83517FF71ACA60B0E018AA34427F08CF52,2018-10-15,09:50:33.368Z
1010,889,507,PENDING,CASH,,0,,,
1011,364,450,SHIPPING,GIFTCARD,6.2,0,,,
1012,328,935,SHIPPING,CASH,38.41,0,,,
1013,981,610,OPEN,GIFTCARD,,0,,,
1014,845,182,OPEN,CHECK,,0,,,
1015,688,137,COMPLETE,CHECK,43.29,1,1946597AA0793C74C16414A8D3AAB4CE964AF5A426E362A96C3DA78869A8A01010F,2017-08-12,00:42:56.968Z
1016,158,465,PENDING,GIFTCARD,,0,,,
1017,2,527,OPEN,CHECK,,0,,,
1018,686,146,OPEN,CASH,,0,,,
1019,688,808,SHIPPING,CHECK,86.17,0,,,
1020,302,998,RETURNED,CHECK,5.78,1,30882536223240707EF6394AF241AED974EAA95977D5B5D,2018-01-26,20:03:03.026Z
1021,10,616,COMPLETE,GIFTCARD,85.66,1,51052B08E0A816DCFC994CDBE9A4DA83351033276ED3DE4,2018-09-06,06:34:47.536Z
1022,121,203,OPEN,CREDITCARD,,0,,,
1023,526,192,SHIPPING,CREDITCARD,92.39,0,,,
1024,611,995,CANCELLED,CASH,,0,,,
1025,822,381,SHIPPING,CASH,75.59,0,,,
1026,222,602,RETURNED,GIFTCARD,40.85,1,76727BFA8303B62637DB286EBB08C6E24AF015FEF,2017-12-03,02:06:30.444Z
1027,417,131,CANCELLED,GIFTCARD,,0,,,
1028,1000,203,PENDING,CHECK,,0,,,
1029,140,580,PENDING,CASH,,0,,,
1030,288,268,SHIPPING,CREDITCARD,55.43,0,,,
1031,82,648,SHIPPING,GIFTCARD,80.06,0,,,
1032,886,821,PENDING,GIFTCARD,,0,,,
1033,267,203,PENDING,CASH,,0,,,
1034,144,346,PENDING,CREDITCARD,,0,,,
1035,378,404,SHIPPING,GIFTCARD,59.61,0,,,
1036,932,739,COMPLETE,CREDITCARD,80.02,1,,2018-09-09,22:08:52.348Z
1037,378,668,COMPLETE,GIFTCARD,34.2,1,395948E90E301C57269D4FB31F3EF82872C4D0388A5CAE7A3AB228235AF,2017-10-19,20:13:16.550Z
1038,584,891,SHIPPING,CREDITCARD,35.67,0,,,
1039,902,849,OPEN,CASH,,0,,,
1040,388,297,OPEN,CHECK,,0,,,
1041,574,239,PENDING,CREDITCARD,,0,,,
1042,28,32,CANCELLED,CASH,,0,,,
1043,298,488,PENDING,CASH,,0,,,
1044,710,360,CANCELLED,GIFTCARD,,0,,,
1045,601,818,SHIPPING,GIFTCARD,82.74,0,,,
1046,357,244,OPEN,GIFTCARD,,0,,,
1047,180,393,OPEN,CHECK,,0,,,
1048,242,15,SHIPPING,GIFTCARD,64.55,0,,,
1049,588,788,COMPLETE,GIFTCARD,44.5,1,136341BBFD9BF0828304C0241AA994B9BCD198FB868717837814BC2DA9CEF65E46D,2018-09-29,08:30:52.844Z
1050,581,725,SHIPPING,CASH,60.56,0,,,
